date,open,high,low,close,volume
2024-10-10 10:26:00+05:30,23800.15,23802.05,23798.85,23798.85,75
2024-10-10 10:27:00+05:30,23798.85,23805.9,23798.85,23805.9,100
2024-10-10 10:28:00+05:30,23805.9,23811.95,23805.9,23811.95,50
2024-10-10 10:29:00+05:30,23811.95,23811.95,23810.25,23810.25,25
2024-10-10 10:30:00+05:30,23810.25,23810.25,23805.95,23805.95,25
2024-10-10 10:31:00+05:30,23805.95,23820.0,23805.95,23820.0,50
2024-10-10 10:32:00+05:30,23820.0,23826.3,23820.0,23826.3,50
2024-10-10 10:33:00+05:30,23826.3,23826.3,23826.3,23826.3,0
2024-10-10 10:34:00+05:30,23826.3,23826.3,23819.1,23819.1,50
2024-10-10 10:35:00+05:30,23819.1,23821.0,23816.05,23816.05,100
2024-10-10 10:36:00+05:30,23816.05,23816.05,23816.05,23816.05,0
2024-10-10 10:37:00+05:30,23816.05,23816.05,23776.05,23776.05,350
2024-10-10 10:38:00+05:30,23776.05,23778.05,23776.05,23778.05,50
2024-10-10 10:39:00+05:30,23778.05,23779.1,23776.05,23779.1,75
2024-10-10 10:40:00+05:30,23779.1,23779.1,23778.0,23778.0,25
2024-10-10 10:41:00+05:30,23778.0,23783.4,23778.0,23783.4,250
2024-10-10 10:42:00+05:30,23783.4,23783.9,23780.0,23780.0,50
2024-10-10 10:43:00+05:30,23780.0,23785.95,23780.0,23785.95,25
2024-10-10 10:44:00+05:30,23785.95,23785.95,23785.95,23785.95,0
2024-10-10 10:45:00+05:30,23785.95,23795.95,23785.95,23795.95,50
2024-10-10 10:46:00+05:30,23795.95,23795.95,23792.9,23792.9,125
2024-10-10 10:47:00+05:30,23792.9,23792.9,23786.5,23786.5,25
2024-10-10 10:48:00+05:30,23786.5,23786.5,23785.0,23785.0,275
2024-10-10 10:49:00+05:30,23785.0,23787.0,23785.0,23787.0,25
2024-10-10 10:50:00+05:30,23787.0,23787.0,23776.05,23776.1,75
2024-10-10 10:51:00+05:30,23776.1,23776.1,23776.1,23776.1,0
2024-10-10 10:52:00+05:30,23776.1,23782.85,23776.1,23782.85,125
2024-10-10 10:53:00+05:30,23776.0,23777.95,23776.0,23777.95,75
2024-10-10 10:54:00+05:30,23777.95,23777.95,23777.95,23777.95,0
2024-10-10 10:55:00+05:30,23777.95,23777.95,23777.95,23777.95,0
2024-10-10 10:56:00+05:30,23777.95,23777.95,23777.95,23777.95,0
2024-10-10 10:57:00+05:30,23777.95,23804.7,23777.95,23804.7,100
2024-10-10 10:58:00+05:30,23804.7,23812.55,23804.7,23812.55,25
2024-10-10 10:59:00+05:30,23812.55,23812.55,23806.35,23806.35,25
2024-10-10 11:00:00+05:30,23806.35,23806.35,23805.0,23805.0,25
2024-10-10 11:01:00+05:30,23805.0,23805.0,23795.95,23795.95,25
2024-10-10 11:02:00+05:30,23795.95,23795.95,23786.05,23786.05,25
2024-10-10 11:03:00+05:30,23786.05,23786.05,23783.75,23783.75,25
2024-10-10 11:04:00+05:30,23783.75,23783.75,23783.75,23783.75,0
2024-10-10 11:05:00+05:30,23783.75,23784.05,23781.25,23781.25,50
2024-10-10 11:06:00+05:30,23781.25,23781.25,23781.25,23781.25,0
2024-10-10 11:07:00+05:30,23781.25,23781.25,23781.25,23781.25,0
2024-10-10 11:08:00+05:30,23781.25,23781.25,23781.25,23781.25,0
2024-10-10 11:09:00+05:30,23781.25,23781.25,23781.25,23781.25,0
2024-10-10 11:10:00+05:30,23781.25,23781.25,23780.95,23780.95,50
2024-10-10 11:11:00+05:30,23780.95,23780.95,23780.95,23780.95,0
2024-10-10 11:12:00+05:30,23780.95,23780.95,23780.95,23780.95,0
2024-10-10 11:13:00+05:30,23780.95,23780.95,23778.0,23778.0,0
2024-10-10 11:14:00+05:30,23778.0,23778.0,23769.6,23769.6,100
2024-10-10 11:15:00+05:30,23769.6,23769.6,23769.6,23769.6,0
2024-10-10 11:16:00+05:30,23769.6,23775.2,23769.6,23775.2,25
2024-10-10 11:17:00+05:30,23775.2,23775.2,23766.15,23766.15,100
2024-10-10 11:18:00+05:30,23766.15,23766.15,23766.15,23766.15,0
2024-10-10 11:19:00+05:30,23766.15,23766.15,23750.05,23750.05,75
2024-10-10 11:20:00+05:30,23750.05,23755.0,23750.05,23755.0,100
2024-10-10 11:21:00+05:30,23755.0,23781.9,23755.0,23781.9,50
2024-10-10 11:22:00+05:30,23781.9,23781.9,23776.9,23776.9,50
2024-10-10 11:23:00+05:30,23776.9,23776.9,23759.6,23759.6,50
2024-10-10 11:24:00+05:30,23759.6,23759.6,23759.6,23759.6,0
2024-10-10 11:25:00+05:30,23759.6,23759.6,23759.6,23759.6,0
2024-10-10 11:26:00+05:30,23759.6,23774.55,23759.6,23774.55,25
2024-10-10 11:27:00+05:30,23774.55,23774.55,23774.55,23774.55,0
2024-10-10 11:28:00+05:30,23774.55,23774.55,23774.55,23774.55,0
2024-10-10 11:29:00+05:30,23774.55,23774.55,23774.55,23774.55,0
2024-10-10 11:30:00+05:30,23774.55,23774.55,23774.55,23774.55,0
2024-10-10 11:31:00+05:30,23774.55,23774.55,23774.55,23774.55,0
2024-10-10 11:32:00+05:30,23774.55,23774.55,23774.55,23774.55,0
2024-10-10 11:33:00+05:30,23774.55,23774.55,23774.55,23774.55,0
2024-10-10 11:34:00+05:30,23774.55,23774.55,23774.55,23774.55,0
2024-10-10 11:35:00+05:30,23774.55,23774.55,23774.55,23774.55,0
2024-10-10 11:36:00+05:30,23774.55,23774.55,23771.35,23771.35,25
2024-10-10 11:37:00+05:30,23771.35,23771.35,23771.35,23771.35,0
2024-10-10 11:38:00+05:30,23771.35,23771.35,23771.35,23771.35,0
2024-10-10 11:39:00+05:30,23771.35,23771.35,23771.35,23771.35,0
2024-10-10 11:40:00+05:30,23771.35,23771.35,23771.35,23771.35,0
2024-10-10 11:41:00+05:30,23771.35,23771.35,23771.35,23771.35,0
2024-10-10 11:42:00+05:30,23771.35,23780.0,23771.35,23780.0,25
2024-10-10 11:43:00+05:30,23780.0,23780.0,23780.0,23780.0,0
2024-10-10 11:44:00+05:30,23780.0,23784.55,23780.0,23784.55,25
2024-10-10 11:45:00+05:30,23784.55,23790.0,23784.55,23790.0,75
2024-10-10 11:46:00+05:30,23790.0,23800.0,23790.0,23800.0,50
2024-10-10 11:47:00+05:30,23800.0,23800.0,23800.0,23800.0,0
2024-10-10 11:48:00+05:30,23800.0,23800.0,23800.0,23800.0,125
2024-10-10 11:49:00+05:30,23800.0,23800.0,23800.0,23800.0,0
2024-10-10 11:50:00+05:30,23800.0,23800.0,23800.0,23800.0,0
2024-10-10 11:51:00+05:30,23800.0,23800.0,23800.0,23800.0,0
2024-10-10 11:52:00+05:30,23800.0,23800.0,23800.0,23800.0,0
2024-10-10 11:53:00+05:30,23800.0,23807.85,23800.0,23807.85,25
2024-10-10 11:54:00+05:30,23807.85,23807.85,23807.85,23807.85,0
2024-10-10 11:55:00+05:30,23807.85,23815.55,23807.85,23815.55,25
2024-10-10 11:56:00+05:30,23815.55,23815.55,23815.55,23815.55,0
2024-10-10 11:57:00+05:30,23815.55,23815.55,23815.55,23815.55,0
2024-10-10 11:58:00+05:30,23815.55,23815.55,23815.55,23815.55,0
2024-10-10 11:59:00+05:30,23815.55,23815.55,23815.55,23815.55,0
2024-10-10 12:00:00+05:30,23815.55,23815.55,23810.55,23810.8,50
2024-10-10 12:01:00+05:30,23810.8,23815.95,23810.8,23815.95,25
2024-10-10 12:02:00+05:30,23815.95,23815.95,23815.95,23815.95,0
2024-10-10 12:03:00+05:30,23815.95,23815.95,23815.95,23815.95,0
2024-10-10 12:04:00+05:30,23815.95,23815.95,23815.95,23815.95,0
2024-10-10 12:05:00+05:30,23815.95,23823.05,23815.95,23823.05,25
2024-10-10 12:06:00+05:30,23823.05,23823.05,23823.05,23823.05,0
2024-10-10 12:07:00+05:30,23823.05,23823.05,23817.0,23817.0,25
2024-10-10 12:08:00+05:30,23817.0,23817.0,23817.0,23817.0,0
2024-10-10 12:09:00+05:30,23817.0,23817.0,23817.0,23817.0,25
2024-10-10 12:10:00+05:30,23817.0,23832.0,23817.0,23832.0,225
2024-10-10 12:11:00+05:30,23832.0,23832.0,23832.0,23832.0,0
2024-10-10 12:12:00+05:30,23832.0,23832.0,23832.0,23832.0,0
2024-10-10 12:13:00+05:30,23832.0,23832.0,23832.0,23832.0,0
2024-10-10 12:14:00+05:30,23832.0,23832.0,23832.0,23832.0,0
2024-10-10 12:15:00+05:30,23832.0,23832.0,23832.0,23832.0,0
2024-10-10 12:16:00+05:30,23832.0,23832.0,23832.0,23832.0,0
2024-10-10 12:17:00+05:30,23832.0,23832.0,23832.0,23832.0,0
2024-10-10 12:18:00+05:30,23832.0,23832.0,23811.6,23811.6,25
2024-10-10 12:19:00+05:30,23811.6,23812.4,23811.6,23812.4,25
2024-10-10 12:20:00+05:30,23812.4,23812.4,23812.4,23812.4,0
2024-10-10 12:21:00+05:30,23812.4,23812.4,23810.0,23810.0,50
2024-10-10 12:22:00+05:30,23810.0,23810.0,23810.0,23810.0,0
2024-10-10 12:23:00+05:30,23810.0,23810.0,23810.0,23810.0,0
2024-10-10 12:24:00+05:30,23815.0,23820.0,23815.0,23820.0,50
2024-10-10 12:25:00+05:30,23820.0,23820.0,23820.0,23820.0,0
2024-10-10 12:26:00+05:30,23820.0,23820.0,23820.0,23820.0,25
2024-10-10 12:27:00+05:30,23820.0,23832.0,23820.0,23832.0,50
2024-10-10 12:28:00+05:30,23832.0,23832.0,23832.0,23832.0,0
2024-10-10 12:29:00+05:30,23832.0,23832.0,23832.0,23832.0,75
2024-10-10 12:30:00+05:30,23832.0,23832.0,23832.0,23832.0,0
2024-10-10 12:31:00+05:30,23832.0,23838.95,23832.0,23838.95,50
2024-10-10 12:32:00+05:30,23838.95,23838.95,23833.95,23835.0,50
2024-10-10 12:33:00+05:30,23835.0,23835.0,23824.05,23824.05,50
2024-10-10 12:34:00+05:30,23824.05,23827.6,23820.1,23827.6,50
2024-10-10 12:35:00+05:30,23827.6,23827.6,23827.6,23827.6,0
2024-10-10 12:36:00+05:30,23827.6,23828.0,23827.6,23828.0,25
2024-10-10 12:37:00+05:30,23828.0,23828.0,23819.6,23819.6,25
2024-10-10 12:38:00+05:30,23819.6,23819.6,23819.6,23819.6,0
2024-10-10 12:39:00+05:30,23819.6,23819.6,23819.6,23819.6,0
2024-10-10 12:40:00+05:30,23819.6,23819.6,23819.6,23819.6,0
2024-10-10 12:41:00+05:30,23819.6,23822.0,23819.6,23822.0,50
2024-10-10 12:42:00+05:30,23822.0,23826.3,23822.0,23826.3,25
2024-10-10 12:43:00+05:30,23826.3,23826.55,23826.3,23826.55,25
2024-10-10 12:44:00+05:30,23826.55,23826.55,23826.55,23826.55,0
2024-10-10 12:45:00+05:30,23826.55,23826.55,23826.55,23826.55,0
2024-10-10 12:46:00+05:30,23826.55,23830.0,23826.55,23830.0,50
2024-10-10 12:47:00+05:30,23830.0,23840.0,23830.0,23840.0,25
2024-10-10 12:48:00+05:30,23840.0,23840.0,23840.0,23840.0,0
2024-10-10 12:49:00+05:30,23840.0,23840.0,23830.0,23830.9,75
2024-10-10 12:50:00+05:30,23830.9,23835.0,23830.7,23835.0,125
2024-10-10 12:51:00+05:30,23835.0,23836.15,23833.5,23836.15,25
2024-10-10 12:52:00+05:30,23836.15,23836.15,23836.15,23836.15,75
2024-10-10 12:53:00+05:30,23836.15,23836.15,23812.95,23812.95,1500
2024-10-10 12:54:00+05:30,23812.95,23820.25,23812.95,23820.15,225
2024-10-10 12:55:00+05:30,23820.15,23820.15,23820.15,23820.15,0
2024-10-10 12:56:00+05:30,23820.15,23820.15,23818.0,23818.0,25
2024-10-10 12:57:00+05:30,23818.0,23818.0,23817.95,23817.95,25
2024-10-10 12:58:00+05:30,23817.95,23817.95,23817.95,23817.95,0
2024-10-10 12:59:00+05:30,23817.95,23817.95,23809.0,23809.0,25
2024-10-10 13:00:00+05:30,23809.0,23817.0,23809.0,23817.0,425
2024-10-10 13:01:00+05:30,23817.0,23821.05,23817.0,23821.05,200
2024-10-10 13:02:00+05:30,23821.05,23824.6,23816.4,23824.6,225
2024-10-10 13:03:00+05:30,23824.6,23824.6,23819.45,23824.6,100
2024-10-10 13:04:00+05:30,23824.6,23830.0,23824.6,23830.0,75
2024-10-10 13:05:00+05:30,23830.0,23830.0,23825.95,23825.95,75
2024-10-10 13:06:00+05:30,23825.95,23826.9,23825.95,23826.9,25
2024-10-10 13:07:00+05:30,23826.9,23830.1,23826.9,23830.1,125
2024-10-10 13:08:00+05:30,23830.1,23830.1,23828.0,23828.0,50
2024-10-10 13:09:00+05:30,23828.0,23828.0,23828.0,23828.0,0
2024-10-10 13:10:00+05:30,23828.0,23828.0,23828.0,23828.0,0
2024-10-10 13:11:00+05:30,23828.0,23828.0,23828.0,23828.0,0
2024-10-10 13:12:00+05:30,23828.0,23843.9,23828.0,23843.9,100
2024-10-10 13:13:00+05:30,23843.9,23860.15,23843.9,23858.7,1725
2024-10-10 13:14:00+05:30,23858.7,23858.7,23846.05,23846.05,25
2024-10-10 13:15:00+05:30,23846.05,23851.75,23846.05,23851.75,300
2024-10-10 13:16:00+05:30,23851.75,23856.05,23851.75,23856.05,50
2024-10-10 13:17:00+05:30,23856.05,23857.4,23856.05,23857.0,350
2024-10-10 13:18:00+05:30,23857.0,23857.0,23851.0,23851.0,25
2024-10-10 13:19:00+05:30,23851.0,23874.0,23851.0,23872.0,275
2024-10-10 13:20:00+05:30,23872.0,23895.0,23872.0,23883.45,1250
2024-10-10 13:21:00+05:30,23883.45,23883.95,23878.35,23880.2,100
2024-10-10 13:22:00+05:30,23880.2,23900.05,23880.2,23890.0,550
2024-10-10 13:23:00+05:30,23890.0,23890.0,23890.0,23890.0,0
2024-10-10 13:24:00+05:30,23890.0,23905.85,23890.0,23898.05,200
2024-10-10 13:25:00+05:30,23898.05,23898.05,23891.8,23898.05,0
2024-10-10 13:26:00+05:30,23898.05,23898.55,23892.15,23894.5,3125
2024-10-10 13:27:00+05:30,23894.5,23911.95,23894.5,23911.9,1675
2024-10-10 13:28:00+05:30,23911.9,23921.4,23893.65,23893.65,1900
2024-10-10 13:29:00+05:30,23890.25,23890.25,23881.75,23884.75,200
2024-10-10 13:30:00+05:30,23884.75,23888.0,23884.75,23888.0,150
2024-10-10 13:31:00+05:30,23888.0,23895.7,23888.0,23895.35,250
2024-10-10 13:32:00+05:30,23895.35,23895.35,23894.3,23894.3,25
2024-10-10 13:33:00+05:30,23892.75,23892.75,23875.0,23875.0,25
2024-10-10 13:34:00+05:30,23875.0,23879.05,23870.95,23872.3,400
2024-10-10 13:35:00+05:30,23872.3,23900.0,23872.3,23900.0,275
2024-10-10 13:36:00+05:30,23900.0,23900.0,23892.3,23892.3,25
2024-10-10 13:37:00+05:30,23892.3,23892.3,23892.3,23892.3,0
2024-10-10 13:38:00+05:30,23892.3,23894.0,23883.55,23883.55,550
2024-10-10 13:39:00+05:30,23883.55,23883.55,23883.55,23883.55,0
2024-10-10 13:40:00+05:30,23883.55,23895.95,23883.55,23895.95,100
2024-10-10 13:41:00+05:30,23895.95,23895.95,23895.95,23895.95,0
2024-10-10 13:42:00+05:30,23895.95,23895.95,23876.05,23877.1,200
2024-10-10 13:43:00+05:30,23877.1,23888.9,23875.3,23884.05,350
2024-10-10 13:44:00+05:30,23884.05,23891.9,23884.05,23891.9,75
2024-10-10 13:45:00+05:30,23891.9,23891.9,23889.05,23889.05,25
2024-10-10 13:46:00+05:30,23889.05,23889.05,23889.05,23889.05,0
2024-10-10 13:47:00+05:30,23889.05,23889.05,23889.05,23889.05,0
2024-10-10 13:48:00+05:30,23889.05,23889.05,23880.75,23880.75,75
2024-10-10 13:49:00+05:30,23880.75,23880.75,23880.75,23880.75,0
2024-10-10 13:50:00+05:30,23880.75,23890.0,23880.75,23887.25,50
2024-10-10 13:51:00+05:30,23887.25,23887.25,23887.25,23887.25,0
2024-10-10 13:52:00+05:30,23887.25,23887.25,23880.0,23880.0,575
2024-10-10 13:53:00+05:30,23880.0,23880.0,23861.55,23861.55,150
2024-10-10 13:54:00+05:30,23861.55,23861.55,23861.55,23861.55,0
2024-10-10 13:55:00+05:30,23861.55,23876.05,23861.55,23876.05,25
2024-10-10 13:56:00+05:30,23876.05,23876.05,23876.05,23876.05,0
2024-10-10 13:57:00+05:30,23876.05,23890.0,23876.05,23890.0,25
2024-10-10 13:58:00+05:30,23890.0,23890.0,23890.0,23890.0,0
2024-10-10 13:59:00+05:30,23890.0,23890.0,23890.0,23890.0,0
2024-10-10 14:00:00+05:30,23890.0,23892.65,23888.8,23890.8,475
2024-10-10 14:01:00+05:30,23890.8,23895.0,23890.0,23895.0,50
2024-10-10 14:02:00+05:30,23895.0,23895.0,23894.1,23894.75,125
2024-10-10 14:03:00+05:30,23894.75,23894.75,23883.15,23883.15,25
2024-10-10 14:04:00+05:30,23883.15,23883.15,23883.15,23883.15,0
2024-10-10 14:05:00+05:30,23883.15,23884.4,23883.15,23884.4,25
2024-10-10 14:06:00+05:30,23884.4,23885.0,23884.4,23885.0,50
2024-10-10 14:07:00+05:30,23885.0,23889.95,23884.55,23889.95,125
2024-10-10 14:08:00+05:30,23889.95,23895.0,23889.95,23895.0,150
2024-10-10 14:09:00+05:30,23891.0,23891.0,23891.0,23891.0,25
2024-10-10 14:10:00+05:30,23891.0,23900.6,23891.0,23898.9,375
2024-10-10 14:11:00+05:30,23898.9,23899.0,23898.75,23898.95,75
2024-10-10 14:12:00+05:30,23898.95,23898.95,23892.5,23892.5,25
