date,open,high,low,close,volume
2024-10-10 10:07:00+05:30,25248.3,25250.0,25244.55,25245.4,25000
2024-10-10 10:08:00+05:30,25245.4,25246.05,25234.6,25241.05,28850
2024-10-10 10:09:00+05:30,25241.05,25245.0,25235.15,25240.0,9775
2024-10-10 10:10:00+05:30,25240.0,25252.85,25237.6,25251.4,19375
2024-10-10 10:11:00+05:30,25251.4,25255.0,25250.0,25254.9,10175
2024-10-10 10:12:00+05:30,25254.9,25266.8,25251.0,25260.0,37025
2024-10-10 10:13:00+05:30,25265.95,25267.15,25258.8,25261.55,15275
2024-10-10 10:14:00+05:30,25261.55,25265.0,25249.75,25255.0,24325
2024-10-10 10:15:00+05:30,25255.0,25266.0,25247.55,25266.0,23075
2024-10-10 10:16:00+05:30,25266.0,25268.0,25253.0,25253.0,12175
2024-10-10 10:17:00+05:30,25253.0,25267.95,25252.9,25264.95,9475
2024-10-10 10:18:00+05:30,25264.95,25269.05,25261.35,25261.35,17350
2024-10-10 10:19:00+05:30,25261.35,25265.0,25242.5,25242.5,13675
2024-10-10 10:20:00+05:30,25242.5,25244.7,25225.0,25235.0,24900
2024-10-10 10:21:00+05:30,25233.0,25238.95,25225.0,25234.65,18425
2024-10-10 10:22:00+05:30,25234.65,25234.65,25225.0,25227.3,8875
2024-10-10 10:23:00+05:30,25232.4,25243.0,25226.0,25242.95,10025
2024-10-10 10:24:00+05:30,25242.95,25250.0,25235.0,25241.65,14975
2024-10-10 10:25:00+05:30,25241.65,25241.65,25228.8,25236.0,3700
2024-10-10 10:26:00+05:30,25236.0,25244.75,25230.0,25230.0,7400
2024-10-10 10:27:00+05:30,25230.0,25235.05,25229.7,25233.95,2850
2024-10-10 10:28:00+05:30,25233.95,25239.05,25231.1,25238.35,3825
2024-10-10 10:29:00+05:30,25238.35,25238.35,25226.0,25227.0,4575
2024-10-10 10:30:00+05:30,25227.0,25241.45,25223.9,25230.6,15200
2024-10-10 10:31:00+05:30,25230.6,25250.0,25230.6,25250.0,39800
2024-10-10 10:32:00+05:30,25250.0,25255.0,25243.9,25246.7,16850
2024-10-10 10:33:00+05:30,25246.7,25250.0,25244.55,25250.0,5350
2024-10-10 10:34:00+05:30,25250.0,25252.0,25241.7,25242.7,4075
2024-10-10 10:35:00+05:30,25242.7,25249.0,25242.0,25242.0,4875
2024-10-10 10:36:00+05:30,25242.0,25242.0,25231.4,25232.0,4975
2024-10-10 10:37:00+05:30,25232.0,25234.3,25190.05,25196.75,33050
2024-10-10 10:38:00+05:30,25196.75,25206.35,25190.3,25206.0,17600
2024-10-10 10:39:00+05:30,25206.0,25207.95,25190.0,25192.0,22900
2024-10-10 10:40:00+05:30,25192.0,25199.85,25188.0,25188.0,8725
2024-10-10 10:41:00+05:30,25186.0,25194.9,25185.25,25193.2,10975
2024-10-10 10:42:00+05:30,25193.2,25195.75,25183.0,25192.3,11900
2024-10-10 10:43:00+05:30,25192.3,25195.0,25185.1,25190.0,8800
2024-10-10 10:44:00+05:30,25190.0,25199.95,25190.0,25199.95,3625
2024-10-10 10:45:00+05:30,25199.95,25200.0,25192.05,25198.0,4650
2024-10-10 10:46:00+05:30,25198.0,25198.7,25190.25,25193.95,3025
2024-10-10 10:47:00+05:30,25193.95,25195.0,25190.0,25194.75,3550
2024-10-10 10:48:00+05:30,25194.75,25194.95,25187.0,25191.0,5275
2024-10-10 10:49:00+05:30,25183.95,25195.0,25183.75,25190.0,6850
2024-10-10 10:50:00+05:30,25190.0,25192.65,25173.85,25183.0,25275
2024-10-10 10:51:00+05:30,25183.0,25198.2,25181.0,25189.25,7575
2024-10-10 10:52:00+05:30,25189.25,25194.4,25182.0,25182.0,3850
2024-10-10 10:53:00+05:30,25182.0,25187.2,25180.0,25180.0,4475
2024-10-10 10:54:00+05:30,25180.0,25185.85,25180.0,25181.0,3400
2024-10-10 10:55:00+05:30,25181.0,25194.7,25180.05,25190.5,3500
2024-10-10 10:56:00+05:30,25190.5,25208.85,25190.5,25201.0,13125
2024-10-10 10:57:00+05:30,25201.0,25215.0,25201.0,25213.0,6775
2024-10-10 10:58:00+05:30,25213.0,25214.9,25205.0,25211.75,4875
2024-10-10 10:59:00+05:30,25211.75,25214.9,25208.0,25213.25,4050
2024-10-10 11:00:00+05:30,25214.0,25214.7,25203.75,25207.3,8925
2024-10-10 11:01:00+05:30,25207.3,25207.3,25190.75,25192.0,10125
2024-10-10 11:02:00+05:30,25192.0,25196.65,25185.05,25187.0,4125
2024-10-10 11:03:00+05:30,25187.0,25194.25,25184.2,25194.25,2275
2024-10-10 11:04:00+05:30,25194.25,25196.55,25188.6,25191.15,2250
2024-10-10 11:05:00+05:30,25191.15,25194.95,25181.0,25187.1,4500
2024-10-10 11:06:00+05:30,25187.1,25188.0,25182.0,25182.0,1925
2024-10-10 11:07:00+05:30,25186.0,25186.0,25179.0,25182.55,5950
2024-10-10 11:08:00+05:30,25182.55,25185.0,25177.25,25183.0,3350
2024-10-10 11:09:00+05:30,25179.0,25183.95,25175.25,25176.0,6725
2024-10-10 11:10:00+05:30,25176.0,25182.1,25164.0,25181.95,29775
2024-10-10 11:11:00+05:30,25181.95,25182.35,25171.65,25172.55,5150
2024-10-10 11:12:00+05:30,25172.55,25175.0,25165.0,25167.3,6025
2024-10-10 11:13:00+05:30,25167.3,25170.0,25161.0,25161.0,8975
2024-10-10 11:14:00+05:30,25161.0,25165.0,25152.15,25160.0,18675
2024-10-10 11:15:00+05:30,25160.0,25168.25,25155.0,25168.25,8825
2024-10-10 11:16:00+05:30,25168.25,25170.55,25159.5,25165.0,4625
2024-10-10 11:17:00+05:30,25165.0,25166.55,25156.1,25161.45,4900
2024-10-10 11:18:00+05:30,25161.45,25161.8,25151.0,25151.1,7700
2024-10-10 11:19:00+05:30,25152.2,25153.0,25140.05,25140.05,28500
2024-10-10 11:20:00+05:30,25140.05,25151.85,25140.0,25145.2,40175
2024-10-10 11:21:00+05:30,25145.2,25163.8,25145.2,25162.85,21600
2024-10-10 11:22:00+05:30,25162.85,25163.75,25152.0,25152.0,4250
2024-10-10 11:23:00+05:30,25152.0,25157.0,25146.05,25150.15,5925
2024-10-10 11:24:00+05:30,25150.15,25154.0,25146.0,25152.0,3175
2024-10-10 11:25:00+05:30,25152.0,25165.7,25148.0,25158.7,5500
2024-10-10 11:26:00+05:30,25158.7,25162.3,25152.0,25157.1,4775
2024-10-10 11:27:00+05:30,25157.0,25168.85,25157.0,25168.1,4550
2024-10-10 11:28:00+05:30,25168.1,25169.45,25155.5,25160.0,5100
2024-10-10 11:29:00+05:30,25160.0,25160.1,25150.05,25150.15,2375
2024-10-10 11:30:00+05:30,25150.0,25153.85,25145.0,25147.25,11650
2024-10-10 11:31:00+05:30,25147.25,25153.75,25145.0,25145.0,5175
2024-10-10 11:32:00+05:30,25145.0,25148.6,25140.05,25145.0,7700
2024-10-10 11:33:00+05:30,25145.0,25149.85,25142.0,25143.0,4850
2024-10-10 11:34:00+05:30,25142.05,25145.0,25135.05,25135.4,16425
2024-10-10 11:35:00+05:30,25135.4,25139.0,25135.0,25136.0,7000
2024-10-10 11:36:00+05:30,25136.0,25144.0,25135.0,25144.0,8225
2024-10-10 11:37:00+05:30,25144.0,25150.05,25141.6,25146.95,11900
2024-10-10 11:38:00+05:30,25146.95,25146.95,25135.45,25135.8,27300
2024-10-10 11:39:00+05:30,25135.4,25137.2,25119.7,25133.55,68575
2024-10-10 11:40:00+05:30,25133.55,25136.3,25126.65,25128.0,36425
2024-10-10 11:41:00+05:30,25128.0,25136.3,25125.0,25135.3,5925
2024-10-10 11:42:00+05:30,25135.3,25147.35,25131.7,25145.0,11575
2024-10-10 11:43:00+05:30,25145.0,25145.65,25130.0,25130.05,11200
2024-10-10 11:44:00+05:30,25130.05,25134.15,25127.15,25130.0,17725
2024-10-10 11:45:00+05:30,25130.0,25146.85,25128.2,25140.15,21525
2024-10-10 11:46:00+05:30,25140.15,25154.0,25140.15,25149.95,9925
2024-10-10 11:47:00+05:30,25149.95,25154.4,25145.15,25149.9,8475
2024-10-10 11:48:00+05:30,25149.9,25155.0,25145.0,25153.9,6100
2024-10-10 11:49:00+05:30,25153.9,25156.15,25142.3,25146.95,12200
2024-10-10 11:50:00+05:30,25146.95,25152.9,25142.05,25152.65,3225
2024-10-10 11:51:00+05:30,25152.65,25155.0,25146.95,25152.0,3075
2024-10-10 11:52:00+05:30,25152.0,25159.0,25150.0,25159.0,4375
2024-10-10 11:53:00+05:30,25159.0,25164.75,25155.8,25158.0,14475
2024-10-10 11:54:00+05:30,25158.0,25165.05,25157.0,25165.05,7825
2024-10-10 11:55:00+05:30,25165.05,25170.0,25161.05,25167.95,9925
2024-10-10 11:56:00+05:30,25167.95,25170.0,25158.0,25168.95,5800
2024-10-10 11:57:00+05:30,25168.95,25168.95,25155.1,25155.1,3325
2024-10-10 11:58:00+05:30,25155.1,25159.9,25151.7,25157.45,4875
2024-10-10 11:59:00+05:30,25157.45,25174.4,25157.45,25170.3,11400
2024-10-10 12:00:00+05:30,25170.3,25170.8,25160.05,25162.6,2225
2024-10-10 12:01:00+05:30,25162.45,25163.0,25155.0,25160.3,5375
2024-10-10 12:02:00+05:30,25162.45,25171.0,25162.45,25166.25,5675
2024-10-10 12:03:00+05:30,25166.25,25170.0,25161.3,25161.3,4975
2024-10-10 12:04:00+05:30,25161.3,25169.05,25161.3,25165.2,1575
2024-10-10 12:05:00+05:30,25165.2,25170.0,25165.2,25170.0,3850
2024-10-10 12:06:00+05:30,25170.0,25170.0,25164.2,25166.7,4150
2024-10-10 12:07:00+05:30,25166.7,25168.0,25157.95,25164.5,2625
2024-10-10 12:08:00+05:30,25164.5,25166.0,25163.0,25166.0,3025
2024-10-10 12:09:00+05:30,25168.8,25171.0,25164.55,25170.9,3675
2024-10-10 12:10:00+05:30,25170.9,25175.0,25167.2,25170.0,5550
2024-10-10 12:11:00+05:30,25170.0,25178.0,25170.0,25175.0,6025
2024-10-10 12:12:00+05:30,25175.0,25179.25,25173.1,25175.0,4175
2024-10-10 12:13:00+05:30,25175.0,25177.0,25165.0,25165.0,2875
2024-10-10 12:14:00+05:30,25165.0,25167.0,25160.0,25160.1,4850
2024-10-10 12:15:00+05:30,25160.1,25163.1,25153.35,25158.25,7600
2024-10-10 12:16:00+05:30,25156.35,25156.35,25152.0,25154.0,3600
2024-10-10 12:17:00+05:30,25154.0,25159.95,25152.2,25159.95,2175
2024-10-10 12:18:00+05:30,25159.95,25164.6,25158.2,25160.0,1875
2024-10-10 12:19:00+05:30,25160.0,25164.95,25160.0,25161.85,1050
2024-10-10 12:20:00+05:30,25161.85,25169.95,25160.0,25163.3,4025
2024-10-10 12:21:00+05:30,25163.3,25169.0,25162.0,25163.0,3275
2024-10-10 12:22:00+05:30,25163.0,25174.25,25163.0,25173.3,6550
2024-10-10 12:23:00+05:30,25173.3,25175.0,25165.6,25165.75,15075
2024-10-10 12:24:00+05:30,25165.75,25174.65,25162.55,25174.65,4450
2024-10-10 12:25:00+05:30,25174.65,25174.65,25164.05,25164.2,17375
2024-10-10 12:26:00+05:30,25164.2,25169.95,25164.2,25169.0,925
2024-10-10 12:27:00+05:30,25169.0,25173.95,25166.15,25170.1,31350
2024-10-10 12:28:00+05:30,25170.1,25173.95,25165.2,25173.95,2000
2024-10-10 12:29:00+05:30,25173.95,25178.0,25168.15,25170.0,5100
2024-10-10 12:30:00+05:30,25170.0,25174.75,25170.0,25173.7,850
2024-10-10 12:31:00+05:30,25173.7,25174.05,25165.25,25166.7,7850
2024-10-10 12:32:00+05:30,25166.7,25170.0,25165.35,25165.75,1525
2024-10-10 12:33:00+05:30,25165.75,25169.85,25163.05,25167.0,2000
2024-10-10 12:34:00+05:30,25167.0,25167.0,25160.0,25165.0,9575
2024-10-10 12:35:00+05:30,25165.0,25170.0,25164.0,25168.9,1875
2024-10-10 12:36:00+05:30,25168.9,25168.9,25160.0,25165.0,1700
2024-10-10 12:37:00+05:30,25165.0,25166.6,25155.0,25155.0,4025
2024-10-10 12:38:00+05:30,25155.0,25160.6,25153.95,25160.0,4325
2024-10-10 12:39:00+05:30,25160.0,25161.75,25156.0,25157.0,3200
2024-10-10 12:40:00+05:30,25157.0,25158.15,25151.2,25152.0,2650
2024-10-10 12:41:00+05:30,25152.0,25156.8,25150.0,25155.0,6100
2024-10-10 12:42:00+05:30,25157.0,25157.0,25155.0,25155.0,1300
2024-10-10 12:43:00+05:30,25155.0,25160.0,25153.0,25153.65,3900
2024-10-10 12:44:00+05:30,25155.0,25155.0,25146.6,25150.0,7100
2024-10-10 12:45:00+05:30,25150.0,25152.25,25143.25,25149.75,4475
2024-10-10 12:46:00+05:30,25149.75,25153.95,25144.7,25153.95,3275
2024-10-10 12:47:00+05:30,25153.95,25155.0,25146.8,25150.0,3500
2024-10-10 12:48:00+05:30,25150.0,25151.7,25146.0,25146.15,1750
2024-10-10 12:49:00+05:30,25146.15,25146.95,25141.0,25141.0,5500
2024-10-10 12:50:00+05:30,25141.0,25147.85,25141.0,25147.85,3025
2024-10-10 12:51:00+05:30,25147.85,25148.95,25142.0,25145.8,3825
2024-10-10 12:52:00+05:30,25145.8,25145.8,25137.05,25139.65,9500
2024-10-10 12:53:00+05:30,25139.65,25140.8,25136.0,25140.0,4250
2024-10-10 12:54:00+05:30,25140.0,25147.85,25140.0,25146.8,6475
2024-10-10 12:55:00+05:30,25147.4,25148.15,25141.05,25143.45,6900
2024-10-10 12:56:00+05:30,25143.45,25147.85,25140.0,25140.0,5675
2024-10-10 12:57:00+05:30,25140.0,25143.45,25140.0,25140.0,4400
2024-10-10 12:58:00+05:30,25140.0,25140.9,25132.8,25133.3,7450
2024-10-10 12:59:00+05:30,25133.3,25138.1,25131.35,25132.2,6650
2024-10-10 13:00:00+05:30,25133.9,25143.55,25131.5,25139.1,5450
2024-10-10 13:01:00+05:30,25141.85,25148.25,25138.5,25148.25,2200
2024-10-10 13:02:00+05:30,25148.25,25149.9,25143.0,25145.75,3875
2024-10-10 13:03:00+05:30,25145.75,25149.9,25143.25,25149.9,5525
2024-10-10 13:04:00+05:30,25149.9,25159.3,25146.95,25155.0,6600
2024-10-10 13:05:00+05:30,25155.0,25159.4,25152.0,25152.25,2950
2024-10-10 13:06:00+05:30,25152.25,25160.0,25152.1,25157.0,3250
2024-10-10 13:07:00+05:30,25159.95,25161.95,25156.0,25159.95,5550
2024-10-10 13:08:00+05:30,25156.95,25160.0,25154.0,25158.0,2800
2024-10-10 13:09:00+05:30,25158.0,25158.0,25145.65,25147.1,5500
2024-10-10 13:10:00+05:30,25147.1,25151.75,25143.75,25151.75,4675
2024-10-10 13:11:00+05:30,25148.45,25151.45,25146.85,25151.45,3075
2024-10-10 13:12:00+05:30,25151.45,25157.85,25149.0,25157.85,4875
2024-10-10 13:13:00+05:30,25157.85,25160.0,25151.4,25159.0,8275
2024-10-10 13:14:00+05:30,25159.0,25162.6,25153.05,25156.05,4200
2024-10-10 13:15:00+05:30,25156.05,25164.8,25155.05,25160.0,3750
2024-10-10 13:16:00+05:30,25162.0,25165.1,25157.95,25163.05,4075
2024-10-10 13:17:00+05:30,25163.05,25163.05,25152.55,25157.15,3575
2024-10-10 13:18:00+05:30,25157.15,25160.0,25152.4,25157.75,7575
2024-10-10 13:19:00+05:30,25157.75,25170.0,25155.0,25170.0,8550
2024-10-10 13:20:00+05:30,25169.0,25174.4,25162.35,25162.35,7125
2024-10-10 13:21:00+05:30,25166.2,25170.0,25161.75,25170.0,5600
2024-10-10 13:22:00+05:30,25170.0,25175.0,25170.0,25171.95,7075
2024-10-10 13:23:00+05:30,25171.95,25175.0,25171.95,25173.95,6200
2024-10-10 13:24:00+05:30,25173.95,25175.0,25166.1,25166.15,10075
2024-10-10 13:25:00+05:30,25166.2,25169.95,25160.0,25161.0,8675
2024-10-10 13:26:00+05:30,25161.0,25166.95,25155.85,25165.45,6375
2024-10-10 13:27:00+05:30,25165.45,25166.2,25161.0,25164.95,2175
2024-10-10 13:28:00+05:30,25164.95,25166.0,25161.0,25163.2,3150
2024-10-10 13:29:00+05:30,25161.0,25162.9,25155.1,25155.1,5375
2024-10-10 13:30:00+05:30,25155.1,25156.4,25150.05,25150.05,6275
2024-10-10 13:31:00+05:30,25150.05,25156.05,25150.0,25155.0,3500
2024-10-10 13:32:00+05:30,25155.0,25156.8,25150.25,25150.25,3025
2024-10-10 13:33:00+05:30,25150.25,25155.9,25146.0,25147.95,6125
2024-10-10 13:34:00+05:30,25147.95,25149.0,25141.1,25142.8,6200
2024-10-10 13:35:00+05:30,25142.8,25152.95,25141.55,25150.0,4125
2024-10-10 13:36:00+05:30,25150.0,25154.3,25150.0,25152.8,2450
2024-10-10 13:37:00+05:30,25153.75,25153.75,25145.8,25147.0,5800
2024-10-10 13:38:00+05:30,25147.0,25148.95,25142.0,25144.6,2750
2024-10-10 13:39:00+05:30,25144.6,25148.0,25141.4,25146.0,8200
2024-10-10 13:40:00+05:30,25146.0,25153.25,25143.1,25145.0,7600
2024-10-10 13:41:00+05:30,25145.0,25150.3,25145.0,25148.3,2375
2024-10-10 13:42:00+05:30,25148.3,25148.3,25140.1,25142.9,6700
2024-10-10 13:43:00+05:30,25142.9,25148.95,25140.0,25148.5,5150
2024-10-10 13:44:00+05:30,25148.5,25148.95,25141.85,25145.1,9850
2024-10-10 13:45:00+05:30,25145.1,25147.85,25142.0,25146.3,3025
2024-10-10 13:46:00+05:30,25146.3,25150.45,25142.3,25147.0,5000
2024-10-10 13:47:00+05:30,25147.0,25154.35,25146.6,25150.0,3625
2024-10-10 13:48:00+05:30,25150.0,25155.35,25147.5,25147.5,8500
2024-10-10 13:49:00+05:30,25150.2,25154.9,25145.75,25153.9,2725
2024-10-10 13:50:00+05:30,25153.9,25156.0,25144.9,25145.2,10725
2024-10-10 13:51:00+05:30,25149.65,25149.7,25144.6,25145.2,1100
2024-10-10 13:52:00+05:30,25145.2,25146.5,25140.2,25140.2,6300
2024-10-10 13:53:00+05:30,25140.2,25140.2,25132.75,25136.7,15900
2024-10-10 13:54:00+05:30,25136.7,25139.6,25132.95,25135.25,7175
2024-10-10 13:55:00+05:30,25135.25,25139.95,25132.25,25137.9,6650
2024-10-10 13:56:00+05:30,25138.0,25141.75,25135.6,25139.0,3775
2024-10-10 13:57:00+05:30,25139.6,25147.0,25138.75,25142.0,6375
2024-10-10 13:58:00+05:30,25142.0,25150.2,25140.1,25145.8,7825
2024-10-10 13:59:00+05:30,25145.8,25145.95,25141.6,25144.95,4600
2024-10-10 14:00:00+05:30,25144.95,25149.45,25139.65,25140.8,7625
2024-10-10 14:01:00+05:30,25140.8,25147.4,25139.55,25142.0,7175
2024-10-10 14:02:00+05:30,25142.0,25150.0,25140.0,25140.0,11175
2024-10-10 14:03:00+05:30,25140.0,25141.4,25135.0,25137.6,13575
